id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
hoosiers,88.0,91.0,114.0,Drama,1
hoot,54.0,26.0,87.0,"Kids & family, Comedy, Adventure",2
hop_2011,53.0,24.0,95.0,"Kids & family, Holiday, Comedy",2
hope_2021,81.0,98.0,126.0,"Drama, Romance",1
hope_and_glory,82.0,96.0,111.0,"Comedy, Drama",0
hope_floats,72.0,27.0,114.0,Romance,2
hope_springs,27.0,25.0,90.0,"Romance, Comedy",2
hope_springs_2012,55.0,75.0,100.0,"Comedy, Drama",0
hope_springs_eternal_2018,31.0,88.0,78.0,"Comedy, Drama",0
hopscotch,78.0,80.0,104.0,"Comedy, Drama",0
horizon_line,20.0,40.0,87.0,"Mystery & thriller, Action, Adventure, Drama",2
hornblower-the-examination-for-lieutenant-horatio-hornblower-the-fire-ship,89.0,80.0,100.0,"History, Drama",0
horns,49.0,42.0,121.0,"Mystery & thriller, Comedy",2
horns-and-halos,60.0,86.0,79.0,Documentary,0
horrible_bosses,70.0,69.0,98.0,Comedy,0
horrible_bosses_2,47.0,35.0,108.0,Comedy,2
horrible_histories_the_movie_rotten_romans,71.0,69.0,92.0,"Kids & family, Comedy, Adventure",0
horrid_henry_the_movie,39.0,9.0,93.0,"Kids & family, Comedy",2
horror_2015,10.0,46.0,90.0,"Horror, Mystery & thriller",2
horror_express,52.0,80.0,88.0,Horror,0
horror_hotel,67.0,71.0,76.0,Horror,0
horror_noire_a_history_of_black_horror,67.0,100.0,83.0,Documentary,0
horror_of_dracula,81.0,90.0,82.0,Horror,0
horror_of_party_beach,26.0,0.0,72.0,Horror,2
hors_la_loi_2010,64.0,76.0,138.0,"History, Drama, Action",1
hors_satan,51.0,80.0,109.0,"Crime, Drama, Mystery & thriller",0
horse_feathers,86.0,97.0,70.0,Comedy,0
horse_girl,48.0,71.0,104.0,"Comedy, Drama",2
horse_money,49.0,82.0,103.0,Drama,0
horse_soldiers,75.0,81.0,119.0,Action,1
horse_thief,73.0,96.0,86.0,Drama,0
horse_whisperer,72.0,74.0,168.0,Drama,1
horsemen,25.0,20.0,90.0,"Horror, Mystery & thriller",2
horses_mouth,76.0,89.0,95.0,Comedy,0
horton-hears-a-who2008,73.0,80.0,88.0,"Kids & family, Adventure, Animation",0
hospital,74.0,100.0,104.0,"Comedy, Drama",0
hospitality,40.0,17.0,80.0,Mystery & thriller,2
host_2020,71.0,99.0,57.0,"Horror, Mystery & thriller",0
hostage_to_the_devil,89.0,60.0,90.0,"Documentary, Biography",0
hostel,53.0,59.0,95.0,Horror,2
hostel_2,39.0,44.0,94.0,Horror,2
hostel_part_iii_2011,20.0,67.0,88.0,Horror,2
hostile_2017,78.0,60.0,83.0,"Horror, Mystery & thriller",0
hostile_border,55.0,71.0,84.0,"Mystery & thriller, Crime, Drama",0
hostiles,75.0,70.0,133.0,"Western, History, Drama",1
hosts,30.0,83.0,89.0,Horror,2
hot_air_2019,62.0,17.0,103.0,Drama,2
hot_chick,59.0,21.0,101.0,Comedy,2
hot_fuzz,89.0,91.0,121.0,"Comedy, Action",1
hot_girls_wanted_2015,54.0,83.0,84.0,Documentary,0
hot_house,89.0,100.0,90.0,Documentary,0
hot_millions,75.0,67.0,105.0,Comedy,0
hot_rock,69.0,78.0,105.0,Comedy,0
hot_rod,64.0,39.0,88.0,"Comedy, Action",2
hot_seat,12.0,17.0,104.0,"Action, Mystery & thriller",2
hot_shots_part_deux,63.0,58.0,89.0,Comedy,0
hot_summer_days_2010,51.0,50.0,93.0,"Romance, Comedy",2
hot_summer_nights,58.0,44.0,107.0,"Mystery & thriller, Romance, Drama",2
hot_to_trot,40.0,0.0,84.0,Comedy,2
hot_to_trot_2018,95.0,71.0,88.0,Documentary,0
hot_tub_time_machine,56.0,64.0,99.0,"Comedy, Fantasy",0
hot_tub_time_machine_2,26.0,14.0,93.0,"Comedy, Fantasy",2
hotel_2003,31.0,41.0,109.0,"Comedy, Drama",2
hotel_artemis,35.0,57.0,93.0,"Action, Mystery & thriller",2
hotel_by_the_river,65.0,95.0,95.0,Drama,0
hotel_coolgardie,92.0,93.0,83.0,Documentary,0
hotel_de_love,54.0,22.0,95.0,"Romance, Comedy",2
hotel_for_dogs,55.0,46.0,100.0,"Kids & family, Comedy",2
hotel_harabati,55.0,75.0,95.0,Drama,0
hotel_imperial,80.0,40.0,85.0,"Drama, War",0
hotel_mumbai,87.0,77.0,125.0,"Mystery & thriller, Drama",1
hotel_new_hampshire,50.0,71.0,110.0,"Comedy, Drama, Lgbtq+",0
hotel_noir,30.0,13.0,97.0,"Crime, Drama",2
hotel_normandy,50.0,60.0,97.0,Comedy,2
hotel_rwanda,94.0,91.0,121.0,Drama,1
hotel_salvation,76.0,100.0,102.0,"Comedy, Drama",0
hotel_terminus_the_life_and_times_of_klaus_barbie,72.0,100.0,268.0,Documentary,1
hotel_transylvania,72.0,44.0,95.0,"Kids & family, Comedy, Fantasy, Animation",0
hotel_transylvania_2,63.0,55.0,89.0,"Kids & family, Comedy, Fantasy, Animation",0
hotel_transylvania_3_summer_vacation,49.0,62.0,97.0,"Kids & family, Comedy, Fantasy, Adventure, Animation",2
hotel_transylvania_transformania,45.0,49.0,88.0,"Kids & family, Comedy, Adventure, Animation",2
hots,21.0,29.0,95.0,Comedy,2
hottest_state,52.0,32.0,116.0,"Drama, Romance",2
hottie_and_the_nottie,31.0,6.0,91.0,"Romance, Comedy",2
hounds_of_love,70.0,88.0,108.0,"Mystery & thriller, Crime, Drama",0
hour_of_the_gun,50.0,88.0,100.0,"Western, Drama",0
hour_of_the_wolf,86.0,92.0,90.0,Drama,0
hours,84.0,79.0,114.0,Drama,1
hours_2013,60.0,61.0,97.0,Drama,0
house-on-the-edge-of-the-park,39.0,43.0,91.0,"Horror, Mystery & thriller",2
house_2_the_second_story,42.0,7.0,88.0,Horror,2
house_at_the_end_of_the_street,41.0,12.0,101.0,"Mystery & thriller, Horror",2
house_bunny,50.0,43.0,97.0,Comedy,2
house_by_the_river,70.0,57.0,88.0,Mystery & thriller,0
house_calls,48.0,25.0,98.0,Comedy,2
house_in_the_alley,67.0,25.0,93.0,Horror,2
house_of_1000_corpses,65.0,20.0,88.0,Horror,2
house_of_angels,70.0,80.0,126.0,"Comedy, Drama",1
house_of_boys,48.0,50.0,113.0,"Drama, Romance, Lgbtq+",2
house_of_cards_1992,69.0,60.0,107.0,Drama,0
house_of_d,73.0,10.0,96.0,"Comedy, Drama",2
house_of_dark_shadows,70.0,43.0,98.0,Horror,2
house_of_darkness_2022,22.0,59.0,89.0,"Horror, Mystery & thriller, Comedy",2
house_of_dracula,28.0,56.0,67.0,Horror,2
house_of_exorcism,50.0,58.0,93.0,Horror,2
house_of_flying_daggers,82.0,87.0,119.0,Action,1
house_of_fools,82.0,41.0,104.0,"Comedy, Drama",0
house_of_frankenstein,47.0,55.0,71.0,Horror,2
house_of_games,79.0,97.0,101.0,Mystery & thriller,0
house_of_gucci,83.0,62.0,157.0,Drama,1
house_of_hummingbird,75.0,98.0,138.0,Drama,1
house_of_mirth,72.0,82.0,143.0,"History, Drama",1
house_of_pleasures,63.0,83.0,122.0,Drama,1
house_of_sand,79.0,79.0,115.0,Drama,1
house_of_sand_and_fog,83.0,74.0,126.0,Drama,1
house_of_strangers,75.0,71.0,101.0,Drama,0
house_of_wax_2005,43.0,27.0,107.0,Horror,2
house_of_yes,76.0,62.0,90.0,"Comedy, Drama",0
house_of_z,71.0,60.0,90.0,Documentary,0
house_on_92nd_street,53.0,50.0,88.0,Mystery & thriller,2
house_on_carroll_street,28.0,71.0,101.0,Mystery & thriller,2
house_on_sorority_row,51.0,50.0,90.0,"Horror, Mystery & thriller",2
house_on_willow_street,80.0,50.0,90.0,Horror,0
house_party,81.0,94.0,100.0,Comedy,0
house_party_2,65.0,27.0,94.0,Comedy,2
house_party_2023,60.0,28.0,100.0,Comedy,2
house_party_3,67.0,0.0,93.0,Comedy,2
house_that_dripped_blood,56.0,92.0,101.0,Horror,0
houseboat,72.0,64.0,110.0,"Romance, Comedy",0
housebound,73.0,95.0,109.0,"Comedy, Horror",0
housefull_3,46.0,25.0,134.0,"Romance, Comedy",2
housefull_4,61.0,33.0,130.0,"Comedy, Action",1
houseguest,55.0,14.0,109.0,Comedy,2
household_saints,73.0,54.0,124.0,Comedy,1
housekeeping,85.0,93.0,117.0,"Comedy, Drama",1
housesitter,47.0,36.0,100.0,Comedy,2
houston_we_have_a_problem_2016,84.0,60.0,85.0,Documentary,0
hover,31.0,20.0,110.0,Sci-fi,2
how_about_you,54.0,64.0,90.0,"Comedy, Drama",0
how_do_you_know,25.0,31.0,121.0,"Romance, Comedy",2
how_green_was_my_valley,81.0,93.0,118.0,Drama,1
how_he_fell_in_love,59.0,38.0,107.0,"Drama, Romance",2
how_high,79.0,26.0,93.0,Comedy,2
how_i_became_a_superhero,47.0,83.0,97.0,Action,0
how_i_ended_this_summer,67.0,79.0,124.0,Drama,1
how_i_fell_in_love_with_a_gangster,60.0,50.0,179.0,"Crime, Drama",1
how_i_got_into_college,42.0,43.0,87.0,"Romance, Comedy",2
how_i_killed_my_father,50.0,89.0,99.0,Drama,0
how_i_live_now,55.0,66.0,101.0,Drama,0
how_i_won_the_war,61.0,44.0,109.0,"Comedy, War",2
how_it_ends,17.0,17.0,113.0,"Sci-fi, Mystery & thriller, Action, Adventure",2
how_it_ends_2021,42.0,68.0,82.0,"Comedy, Drama",2
how_much_does_your_building_weigh_mr_foster_2011,61.0,57.0,78.0,"Documentary, Biography",0
how_she_move,51.0,66.0,98.0,Drama,2
how_stella_got_her_groove_back,66.0,50.0,124.0,"Romance, Comedy",1
how_sweet_it_is_2013,62.0,0.0,104.0,Musical,2
how_the_garcia_girls_spent_their_summer,45.0,79.0,128.0,"Romance, Comedy, Drama",1
how_the_grinch_stole_christmas,56.0,49.0,105.0,"Kids & family, Holiday, Fantasy, Comedy",2
how_the_west_was_won,74.0,87.0,164.0,Western,1
how_to_be_a_good_wife,0.0,67.0,109.0,Comedy,2
how_to_be_a_latin_lover,61.0,39.0,115.0,Comedy,2
how_to_be_a_player,76.0,11.0,93.0,Comedy,2
how_to_be_single_2016,47.0,46.0,110.0,"Romance, Comedy",2
how_to_blow_up_a_pipeline,69.0,96.0,99.0,"Mystery & thriller, Drama",0
how_to_build_a_girl_2020,54.0,79.0,102.0,Comedy,0
how_to_change_the_world,87.0,95.0,113.0,Documentary,0
how_to_cook_your_life,46.0,72.0,100.0,Documentary,2
how_to_dance_in_ohio,76.0,89.0,88.0,Documentary,0
how_to_deal,64.0,27.0,101.0,"Romance, Comedy, Drama",2
how_to_deter_a_robber,59.0,70.0,85.0,Comedy,0
how_to_die_in_oregon,94.0,100.0,107.0,Documentary,0
how_to_draw_a_bunny,82.0,81.0,98.0,Documentary,0
how_to_eat_fried_worms,47.0,61.0,84.0,"Kids & family, Comedy, Drama, Adventure",2
how_to_eat_your_watermelon_in_white_company_2005,85.0,92.0,85.0,Documentary,0
how_to_get_ahead_in_advertising,77.0,60.0,95.0,Comedy,0
how_to_grow_a_band,72.0,60.0,88.0,"Documentary, Music",0
how_to_kill_your_neighbors_dog,74.0,59.0,107.0,"Comedy, Drama",0
how_to_let_go_of_the_world_and_love_all_the_things_climate_cant_change,64.0,75.0,125.0,Documentary,1
how_to_live_forever,52.0,60.0,92.0,Documentary,2
how_to_lose_a_guy_in_10_days,77.0,42.0,116.0,"Romance, Comedy",1
how_to_lose_friends_and_alienate_people,42.0,36.0,109.0,Comedy,2
how_to_make_an_american_quilt,63.0,63.0,116.0,Drama,1
how_to_make_money_selling_drugs,91.0,76.0,96.0,Documentary,0
how_to_marry_a_millionaire,78.0,85.0,95.0,Comedy,0
how_to_murder_your_wife,63.0,64.0,118.0,Comedy,1
how_to_plan_an_orgy_in_a_small_town,36.0,29.0,101.0,Comedy,2
how_to_rob,100.0,100.0,93.0,"Drama, Crime",0
how_to_rob_a_bank,42.0,29.0,81.0,"Comedy, Drama",2
how_to_seduce_difficult_women,50.0,14.0,90.0,"Comedy, Romance",2
how_to_smell_a_rose_a_visit_with_ricky_leacock_at_his_farm_in_normandy,50.0,100.0,64.0,"Documentary, Biography, History, Drama",0
how_to_steal_a_million,88.0,100.0,127.0,Comedy,1
how_to_stop_being_a_loser_2011,26.0,0.0,109.0,Comedy,2
how_to_succeed_in_business_without_really_trying,82.0,92.0,119.0,"Musical, Comedy",1
how_to_survive_a_pandemic,36.0,82.0,109.0,Documentary,2
how_to_survive_a_plague,82.0,98.0,110.0,"Documentary, History, Drama, Lgbtq+",0
how_to_talk_to_girls_at_parties,39.0,48.0,102.0,"Romance, Sci-fi",2
how_to_train_your_dragon,91.0,99.0,98.0,"Kids & family, Fantasy, Adventure, Comedy, Animation",0
how_to_train_your_dragon_2,90.0,92.0,102.0,"Kids & family, Fantasy, Adventure, Comedy, Animation",0
how_to_train_your_dragon_the_hidden_world,87.0,90.0,104.0,"Kids & family, Fantasy, Adventure, Comedy, Animation",0
how_to_win_at_checkers_2015,87.0,83.0,80.0,"Drama, Lgbtq+",0
howard_the_duck,38.0,14.0,111.0,"Sci-fi, Action, Adventure, Fantasy",2
howard_zinn_you_cant_be_neutral_on_a_moving_train,84.0,97.0,78.0,Documentary,0
howards_end,81.0,94.0,140.0,Drama,1
howl_2015,38.0,63.0,89.0,Horror,2
howling_ii,14.0,31.0,90.0,Horror,2
howling_iii_the_marsupials,15.0,23.0,94.0,Horror,2
howling_reborn,19.0,17.0,92.0,Horror,2
howling_village,50.0,50.0,108.0,"Horror, Mystery & thriller",2
howls_moving_castle,93.0,87.0,119.0,"Fantasy, Anime",1
hsimeng-jensheng-the-puppetmaster,75.0,100.0,142.0,Drama,1
huang-tu-di-yellow-earth,76.0,100.0,89.0,Drama,0
hubble_3d,86.0,88.0,43.0,Documentary,0
hubie_halloween,44.0,51.0,103.0,"Holiday, Comedy",2
hudas_salon,75.0,78.0,91.0,Mystery & thriller,0
hudson,100.0,80.0,75.0,"Comedy, Drama",0
hudson_hawk,56.0,31.0,100.0,Comedy,2
hudsucker_proxy,79.0,60.0,111.0,Comedy,1
huesera_the_bone_woman,68.0,99.0,93.0,"Horror, Mystery & thriller",0
huge,8.0,14.0,78.0,Drama,2
hugh_hefner_playboy_activist_and_rebel,69.0,60.0,135.0,Documentary,1
hugo,78.0,93.0,126.0,"Adventure, Fantasy, Drama",1
hugo_pool,45.0,29.0,92.0,Comedy,2
hukkle,83.0,100.0,77.0,Mystery & thriller,0
hula_girls,83.0,56.0,110.0,Comedy,1
hulk,29.0,62.0,138.0,"Fantasy, Action, Sci-fi",2
hulk_vs,67.0,100.0,78.0,"Action, Fantasy, Animation",0
human_capital,77.0,81.0,109.0,Drama,0
human_capital_2020,80.0,68.0,97.0,Drama,0
human_centipede,26.0,49.0,90.0,Horror,2
human_desire,72.0,59.0,90.0,"Crime, Drama",0
human_flow,81.0,91.0,140.0,Documentary,1
human_nature_2019,76.0,97.0,107.0,Documentary,0
human_resources,81.0,97.0,103.0,Drama,0
human_stain,48.0,42.0,106.0,Drama,2
human_traces,67.0,86.0,87.0,"Drama, Mystery & thriller",0
human_traffic,89.0,59.0,99.0,Comedy,0
humanoids_from_the_deep,41.0,55.0,80.0,"Horror, Sci-fi",2
humboldt_county,59.0,60.0,96.0,"Comedy, Drama",0
humongous,24.0,13.0,93.0,Horror,2
humor_me,54.0,71.0,93.0,Comedy,0
humoresque,71.0,57.0,125.0,Drama,1
humpback_whales_2015,85.0,100.0,40.0,Documentary,0
humpday,51.0,79.0,94.0,Comedy,0
humshakals,16.0,0.0,160.0,Comedy,2
hunger_2008,83.0,90.0,92.0,"Drama, History",0
hunger_ward,88.0,100.0,40.0,Documentary,0
hungry_hearts_2014,56.0,63.0,112.0,"Drama, Mystery & thriller",2
hunky_dory,49.0,54.0,110.0,Musical,2
hunt_2022,80.0,70.0,131.0,"Drama, Action, Mystery & thriller",1
hunt_for_red_october,88.0,88.0,137.0,"Mystery & thriller, Action, Adventure",1
hunt_for_the_wilderpeople,91.0,97.0,101.0,"Comedy, Adventure",0
hunt_her_kill_her,88.0,54.0,89.0,"Horror, Mystery & thriller",0
hunted_2020,40.0,60.0,87.0,"Action, Mystery & thriller",2
hunted_2022,50.0,56.0,94.0,"Action, Mystery & thriller",2
hunter_gatherer,58.0,96.0,88.0,Drama,0
hunter_hunter,63.0,94.0,93.0,"Horror, Mystery & thriller",0
hunter_killer,68.0,37.0,121.0,"Action, Mystery & thriller",1
hunterrr,60.0,50.0,141.0,Comedy,1
hunting_elephants,62.0,36.0,107.0,Comedy,2
hurlyburly,65.0,58.0,122.0,"Comedy, Drama",1
hurricane_streets,78.0,88.0,86.0,Drama,0
hurry-sundown,24.0,22.0,146.0,Drama,2
hurt_2021,68.0,71.0,93.0,"Holiday, Horror, Mystery & thriller",0
husband_material,71.0,77.0,150.0,"Romance, Comedy, Drama",1
husbands,79.0,65.0,138.0,"Comedy, Drama",1
hush_2002,79.0,79.0,135.0,Drama,1
hush_2016,73.0,93.0,87.0,"Horror, Mystery & thriller",0
hushhush_sweet_charlotte,85.0,82.0,133.0,Horror,1
husk_2010,26.0,80.0,83.0,Horror,2
hustle_2022,93.0,93.0,118.0,Drama,1
hustle_and_flow,82.0,82.0,115.0,"Drama, Music",1
hustler,92.0,94.0,135.0,Drama,1
hustlers_2019,65.0,87.0,110.0,"Comedy, Drama",0
hwal_2005,78.0,86.0,88.0,"Drama, Romance",0
hyde_park_on_hudson,31.0,37.0,94.0,"History, Drama",2
hyena_2015,54.0,78.0,112.0,"Crime, Drama, Mystery & thriller",0
hyena_road,59.0,57.0,120.0,"War, Drama",1
hyenes_1992,71.0,91.0,110.0,"Comedy, Drama",0
hype,87.0,93.0,84.0,"Documentary, Music",0
hypnotic,22.0,24.0,89.0,"Horror, Mystery & thriller",2
hypochondriac,53.0,84.0,96.0,"Horror, Mystery & thriller, Lgbtq+",0
hysteria_2012,54.0,59.0,99.0,Comedy,2
hysterical_2021,71.0,90.0,87.0,"Documentary, Comedy, Stand-up",0
hysterical_blindness,63.0,75.0,99.0,"Romance, Drama",0
i-cant-sleep,76.0,64.0,110.0,Drama,0
i-giorni-dellira-blood-and-grit-day-of-anger-gunlaw,79.0,100.0,94.0,Drama,0
i-knew-it-was-you-rediscovering-john-cazale,85.0,83.0,39.0,"Documentary, Biography",0
i-like-killing-flies,82.0,95.0,79.0,Documentary,0
i-think-were-alone-now,60.0,75.0,70.0,Documentary,0
i-want-candy,38.0,56.0,85.0,Comedy,2
i-woke-up-early-the-day-i-died,50.0,27.0,89.0,Comedy,2
i_2019,58.0,56.0,188.0,"Romance, Mystery & thriller",1
i_against_i,12.0,0.0,84.0,"Crime, Drama, Mystery & thriller",2
i_am_2005,81.0,63.0,93.0,Drama,0
i_am_2011,80.0,36.0,76.0,Documentary,0
i_am_a_fugitive_from_a_chain_gang,91.0,96.0,93.0,Drama,0
i_am_a_hero,73.0,91.0,127.0,"Action, Horror",1
i_am_a_knife_with_legs,89.0,100.0,83.0,"Action, Comedy",0
i_am_a_sex_addict,57.0,63.0,98.0,Comedy,0
i_am_ali,59.0,65.0,114.0,"Documentary, Biography",1
i_am_all_girls,66.0,80.0,107.0,"Crime, Drama",0
i_am_another_you,84.0,95.0,80.0,Documentary,0
i_am_belfast,53.0,100.0,84.0,Documentary,0
i_am_big_bird_the_caroll_spinney_story,80.0,84.0,90.0,"Documentary, Biography, Drama",0
i_am_bolt,62.0,86.0,107.0,Documentary,0
i_am_breathing_2013,82.0,92.0,73.0,Documentary,0
i_am_bruce_lee_2012,78.0,75.0,90.0,"Documentary, Biography",0
i_am_chris_farley,77.0,71.0,95.0,Documentary,0
i_am_cuba,92.0,100.0,141.0,Drama,1
i_am_david,84.0,39.0,92.0,"Adventure, Drama",0
i_am_divine,83.0,96.0,90.0,Documentary,0
i_am_eleven,61.0,79.0,94.0,Documentary,0
i_am_evidence,95.0,100.0,89.0,Documentary,0
i_am_greta,36.0,79.0,98.0,Documentary,2
i_am_happiness_on_earth,18.0,29.0,122.0,"Drama, Lgbtq+",2
i_am_heath_ledger,84.0,86.0,90.0,Documentary,0
i_am_here,21.0,13.0,97.0,Drama,2
i_am_i,56.0,30.0,87.0,Drama,2
i_am_jane_doe,76.0,91.0,99.0,Documentary,0
i_am_jonas,85.0,100.0,82.0,"Drama, Romance",0
i_am_kalam,74.0,80.0,108.0,Drama,0
i_am_legend,68.0,68.0,101.0,"Sci-fi, Horror, Drama",0
i_am_lisa,66.0,90.0,92.0,"Horror, Mystery & thriller",0
i_am_love,68.0,81.0,119.0,"Drama, Romance",1
i_am_michael,37.0,62.0,102.0,"Drama, Lgbtq+",2
i_am_mother,75.0,89.0,115.0,"Sci-fi, Mystery & thriller",1
i_am_nojoom_age_10_and_divorced,67.0,100.0,96.0,Drama,0
i_am_not_a_hipster_2012,62.0,71.0,90.0,Drama,0
i_am_not_a_serial_killer,61.0,93.0,104.0,Mystery & thriller,0
i_am_not_a_witch,73.0,96.0,90.0,Drama,0
i_am_not_an_easy_man,72.0,80.0,98.0,Comedy,0
i_am_not_madame_bovary,68.0,83.0,128.0,Comedy,1
i_am_not_your_negro,83.0,99.0,95.0,Documentary,0
i_am_number_four,57.0,33.0,110.0,"Action, Sci-fi, Mystery & thriller",2
i_am_sam,86.0,36.0,132.0,Drama,1
i_am_secretly_an_important_man_2009,96.0,67.0,85.0,"Documentary, Biography",0
i_am_singh,69.0,40.0,127.0,Mystery & thriller,1
i_am_taraneh_i_am_fifteen_years_old,100.0,100.0,112.0,Drama,0
i_am_the_blues_2015,89.0,100.0,106.0,"Documentary, Music, History, Drama",0
i_am_the_pretty_thing_that_lives_in_the_house,24.0,57.0,87.0,Horror,2
i_am_thor,70.0,91.0,84.0,Biography,0
i_am_trying_to_break_your_heart,90.0,88.0,93.0,Documentary,0
i_am_vengeance_2018,30.0,38.0,92.0,Action,2
i_am_vengeance_retaliation,16.0,44.0,90.0,Action,2
i_am_woman,64.0,66.0,117.0,"Biography, Drama, Music",1
i_am_wrath,32.0,11.0,92.0,"Action, Crime, Drama, Mystery & thriller",2
i_anna_2012,49.0,61.0,93.0,"Drama, Mystery & thriller",2
i_believe_in_unicorns,49.0,84.0,80.0,"Drama, Romance",0
i_bury_the_living,49.0,64.0,75.0,Mystery & thriller,2
i_called_him_morgan,83.0,96.0,92.0,Documentary,0
i_came_by,46.0,70.0,110.0,"Mystery & thriller, Drama, Crime",2
i_can_do_bad_all_by_myself,81.0,61.0,113.0,"Comedy, Drama",1
i_can_only_imagine_2018,91.0,67.0,110.0,"Biography, Drama, Music",1
i_can_see_you,43.0,100.0,97.0,Horror,0
i_capture_the_castle,76.0,78.0,111.0,"Drama, Romance",0
i_care_a_lot,34.0,78.0,118.0,"Comedy, Mystery & thriller",2
i_carry_you_with_me,82.0,97.0,111.0,"Drama, Romance, Lgbtq+",0
i_challenger,100.0,60.0,98.0,Comedy,0
i_come_in_peace,46.0,36.0,92.0,"Action, Sci-fi",2
i_confess,77.0,81.0,95.0,Drama,0
i_could_go_on_singing,75.0,100.0,99.0,Musical,0
i_could_never_be_your_woman,44.0,64.0,96.0,"Romance, Comedy",2
i_daniel_blake,85.0,92.0,100.0,Drama,0
i_declare_war_2012,53.0,72.0,90.0,Drama,0
i_do,72.0,53.0,86.0,"Romance, Comedy",0
i_do_2012,54.0,17.0,91.0,"Comedy, Drama",2
i_do_not_care_if_we_go_down_in_history_as_barbarians,60.0,96.0,140.0,"Comedy, Drama",1
i_do_until_i_dont,36.0,28.0,103.0,"Romance, Comedy",2
i_dont_feel_at_home_in_this_world_anymore,77.0,89.0,96.0,"Crime, Drama",0
i_dont_know_how_she_does_it,32.0,17.0,91.0,Comedy,2
i_dont_want_to_sleep_alone,74.0,88.0,115.0,"Comedy, Drama",1
i_dont_want_to_talk_about_it,83.0,80.0,105.0,"Comedy, Drama",0
i_dream_in_another_language,74.0,80.0,103.0,"Drama, Fantasy",0
i_dreamed_of_africa,56.0,10.0,114.0,Drama,2
i_feel_pretty_2018,35.0,35.0,110.0,Comedy,2
i_fidanzati,89.0,100.0,84.0,Romance,0
i_frankenstein,38.0,5.0,93.0,"Fantasy, Action",2
i_give_it_a_year,38.0,51.0,97.0,"Romance, Comedy",2
i_got_life,72.0,94.0,89.0,"Comedy, Drama",0
i_got_the_hookup,64.0,17.0,93.0,Comedy,2
i_hate_kids_2019,78.0,22.0,89.0,Comedy,2
i_hate_new_years,75.0,60.0,78.0,"Holiday, Romance, Comedy, Lgbtq+",0
i_hate_the_man_in_my_basement,75.0,100.0,103.0,Mystery & thriller,0
i_hate_valentines_day,28.0,19.0,98.0,"Romance, Comedy",2
i_have_never_forgotten_you_the_life_and_legacy_of_simon_wiesenthal,87.0,80.0,105.0,Documentary,0
i_heart_huckabees,75.0,63.0,106.0,Comedy,0
i_hope_they_serve_beer_in_hell,42.0,19.0,106.0,Comedy,2
i_inside,43.0,43.0,91.0,Mystery & thriller,2
i_kill_giants,74.0,77.0,106.0,"Fantasy, Adventure",0
i_killed_my_mother,81.0,87.0,96.0,"Biography, Drama",0
i_know_what_you_did_last_summer,41.0,44.0,101.0,Horror,2
i_know_where_im_going,82.0,100.0,91.0,"Romance, Comedy",0
i_know_who_killed_me,26.0,9.0,108.0,"Mystery & thriller, Horror",2
i_like_it_like_that,91.0,88.0,105.0,Drama,0
i_live_in_fear,76.0,75.0,105.0,Drama,0
i_live_my_life,57.0,40.0,92.0,"Romance, Comedy",2
i_lost_my_body,83.0,97.0,81.0,"Fantasy, Drama, Animation",0
i_love_my_dad,83.0,73.0,96.0,"Comedy, Drama, Romance",0
i_love_trouble,33.0,22.0,123.0,"Mystery & thriller, Comedy",2
i_love_you_again,83.0,100.0,97.0,Comedy,0
i_love_you_alice_b_toklas,55.0,14.0,93.0,Comedy,2
i_love_you_i_love_you_not,40.0,40.0,92.0,Drama,2
i_love_you_man,74.0,83.0,105.0,Comedy,0
i_love_you_phillip_morris,61.0,71.0,98.0,"Romance, Comedy, Drama, Lgbtq+",0
i_love_you_stupid,48.0,63.0,87.0,"Romance, Comedy",2
i_love_you_to_death,63.0,58.0,96.0,"Comedy, Drama",0
i_love_you_too_au,46.0,54.0,107.0,Comedy,2
i_love_youdont_touch_me,42.0,40.0,86.0,Comedy,2
i_love_your_work,44.0,23.0,111.0,Drama,2
i_madman,41.0,67.0,89.0,Horror,2
i_married_a_communist,42.0,20.0,73.0,"Crime, Drama",2
i_married_a_monster_from_outer_space,57.0,86.0,78.0,Sci-fi,0
i_married_a_strange_person,88.0,73.0,73.0,"Fantasy, Animation",0
i_married_a_witch,69.0,95.0,76.0,Fantasy,0
i_me_aur_main,14.0,0.0,106.0,"Comedy, Drama",2
i_melt_with_you,43.0,16.0,129.0,Mystery & thriller,2
i_never_sang_for_my_father,82.0,100.0,90.0,Drama,0
i_now_pronounce_you_chuck_and_larry,69.0,14.0,115.0,"Comedy, Lgbtq+",2
i_o_u_s_a,86.0,88.0,87.0,Documentary,0
i_olga_hepnarova,57.0,73.0,105.0,"Biography, History, Drama",0
i_only_want_you_to_love_me,89.0,100.0,104.0,Drama,0
i_origins,69.0,52.0,117.0,"Drama, Sci-fi",1
i_ought_to_be_in_pictures,43.0,80.0,107.0,"Comedy, Drama",0
i_pastafari,76.0,75.0,56.0,Documentary,0
i_promise_you_anarchy,45.0,79.0,88.0,Drama,0
i_remember_mama,84.0,100.0,134.0,"Comedy, Drama",1
i_remember_me,80.0,83.0,74.0,Documentary,0
i_remember_you_2017,53.0,89.0,105.0,Horror,0
i_robot,70.0,56.0,115.0,"Sci-fi, Action",1
i_saw_the_light,37.0,19.0,123.0,"Biography, History, Drama",2
