id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
i_wanted_wings,,,131.0,Drama,
i_was_a_communist_for_the_fbi,52.0,,83.0,Drama,
i_was_a_dreamer,,,97.0,"Comedy, Drama",
i_was_a_male_war_bride,72.0,76.0,105.0,Comedy,0.0
i_was_a_simple_man,60.0,88.0,100.0,Drama,0.0
i_was_a_spy,,,89.0,Drama,
i_was_a_teenage_faust,47.0,,90.0,"Comedy, Fantasy",
i_was_a_teenage_frankenstein,36.0,30.0,72.0,Horror,2.0
i_was_a_teenage_werewolf,19.0,40.0,70.0,Horror,2.0
i_was_a_teenage_zombie,34.0,20.0,92.0,Horror,2.0
i_was_a_zombie_for_the_fbi,0.0,,96.0,Sci-fi,
i_was_an_american_spy_1951,33.0,,84.0,"History, Drama, War",
i_was_at_home_but,33.0,88.0,105.0,Drama,2.0
i_was_born_but,90.0,100.0,100.0,"Comedy, Drama",0.0
i_was_lorena_bobbitt_enhanced_edition,,,90.0,Drama,
i_was_montys_double,55.0,,101.0,"Drama, War",
i_weirdo,,100.0,104.0,"Romance, Comedy, Drama",
i_went_down,86.0,84.0,105.0,"Comedy, Drama",0.0
i_will_be_murdered_2013,50.0,,86.0,Documentary,
i_will_follow,66.0,82.0,88.0,Drama,0.0
i_will_follow_you_into_the_dark_2012,20.0,20.0,111.0,"Horror, Mystery & thriller",2.0
i_will_i_willfor_now_1975,,,107.0,Comedy,
i_will_make_you_mine,91.0,100.0,80.0,Drama,0.0
i_will_survive,67.0,43.0,102.0,"Drama, Romance",2.0
i_will_wait_for_you,,,100.0,Drama,
i_will_walk_like_a_crazy_horse,74.0,,100.0,Drama,
i_wish_2012,84.0,94.0,128.0,"Comedy, Drama",1.0
i_wish_i_knew,,100.0,125.0,Documentary,
i_wouldnt_be_in_your_shoes,,,70.0,"Mystery & thriller, Crime, Drama",
i_wrote_this_for_you,,,94.0,Drama,
i_yabba_dabba_do,62.0,,96.0,"Kids & family, Comedy, Animation",
i_you_he_she,67.0,100.0,90.0,Drama,0.0
i_ypografi_2011,,,126.0,Drama,
iamhere,,,97.0,"Romance, Comedy",
ian,,,,,
ian_wright_home_truths,,,58.0,Documentary,
iberia,88.0,,120.0,"Documentary, Musical",
ibhrat,,,,Drama,
ibiza,39.0,67.0,94.0,"Romance, Comedy, Adventure",2.0
ibiza_2019,27.0,,86.0,Comedy,
ibiza_the_silent_movie,,57.0,,,
ibiza_undead,29.0,,,,
iboga_nights,,,98.0,Documentary,
iboy,39.0,69.0,91.0,"Action, Sci-fi",2.0
icahn_the_restless_billionaire,73.0,,,Documentary,
icarly-igo-to-japan,79.0,,93.0,"Kids & family, Comedy",
icaros_a_vision,82.0,90.0,91.0,Drama,0.0
icarus_2017,93.0,92.0,110.0,Documentary,0.0
icarus_the_aftermath,,,111.0,Documentary,
ice,,,91.0,Action,
ice-bound-a-womans-survival-at-the-south-pole,59.0,,96.0,Drama,
ice_age,82.0,77.0,81.0,"Kids & family, Comedy, Adventure, Animation",0.0
ice_age_2,71.0,57.0,91.0,"Kids & family, Comedy, Adventure, Animation",0.0
ice_age_continental_drift,61.0,37.0,87.0,"Kids & family, Comedy, Adventure, Animation",2.0
ice_age_the_great_egg_scapade,60.0,,30.0,"Kids & family, Holiday, Adventure, Animation",
ice_blue,,,104.0,Mystery & thriller,
ice_castles,69.0,44.0,113.0,Drama,1.0
ice_crawlers,38.0,,80.0,"Horror, Mystery & thriller",
ice_cream_in_the_cupboard_2020,97.0,100.0,90.0,"Drama, Romance",0.0
ice_cream_man,44.0,,85.0,Horror,
ice_dragon_legend_of_the_blue_daisies,,,70.0,"Kids & family, Adventure, Fantasy, Animation",
ice_follies_of_1939,29.0,,82.0,Musical,
ice_from_the_sun,34.0,33.0,116.0,Horror,2.0
ice_girls,54.0,,95.0,"Comedy, Drama",
ice_grill_usa,78.0,,98.0,"Crime, Drama",
ice_guardians_2016,87.0,100.0,95.0,Documentary,0.0
ice_harvest,43.0,47.0,88.0,"Comedy, Drama",2.0
ice_house-1997,84.0,,175.0,"Drama, Mystery & thriller",
ice_merchants,,,14.0,"Adventure, Animation",
ice_mother,89.0,100.0,106.0,"Comedy, Drama",0.0
ice_on_fire_2019,71.0,91.0,98.0,Documentary,0.0
ice_palace,60.0,,143.0,Drama,
ice_pawn,,,102.0,Drama,
ice_pirates,50.0,17.0,91.0,Sci-fi,2.0
ice_princess,58.0,52.0,98.0,"Kids & family, Comedy, Drama",2.0
ice_princess_1995,62.0,,,,
ice_princess_lily,20.0,,90.0,"Kids & family, Comedy, Adventure, Animation",
ice_soldiers,16.0,,95.0,"Action, Sci-fi",
ice_spiders,17.0,,90.0,"Horror, Mystery & thriller",
ice_station_zebra,58.0,47.0,148.0,Mystery & thriller,1.0
ice_storm,82.0,86.0,113.0,Drama,1.0
iceberg_slim_portrait_of_a_pimp,64.0,67.0,89.0,"Documentary, Biography",0.0
icebox,76.0,100.0,86.0,Drama,0.0
icecold-in-alex-desert-attack,93.0,,132.0,War,
iced,26.0,,93.0,Horror,
iceland,,,79.0,"Musical, Romance",
iceland_is_best,50.0,,91.0,"Comedy, Drama, Romance",
iceman,49.0,,99.0,Drama,
iceman_2019,70.0,83.0,96.0,"Adventure, Drama",0.0
iceman_the_time_traveler,17.0,,104.0,"Action, Comedy",
ich-mochte-kein-mann-sein-i-dont-want-to-be-a-man,73.0,,48.0,"Comedy, Romance",
ich-will-nicht-nur-dass-ihr-mich-liebt-i-dont-just-want-you-to-love-me,,,90.0,Documentary,
ich_und_kaminski,20.0,,,,
ichi_the_killer,82.0,65.0,128.0,"Crime, Drama",1.0
ichijos_wet_lust,,,70.0,Drama,
ici_on_noie_les_algeriens_17_octobre_1961_2011,,,,,
icon_2021,,,108.0,"Drama, Romance",
icrime,,,104.0,Mystery & thriller,
icy_flesh,,,100.0,Drama,
id-rather-be-rich,71.0,,96.0,"Romance, Comedy",
id2_shadwell_army,29.0,0.0,92.0,"Action, Drama",2.0
id_climb_the_highest_mountain,50.0,,88.0,Drama,
ida,38.0,,100.0,Mystery & thriller,
ida_2013,79.0,96.0,80.0,Drama,0.0
ida_red,28.0,33.0,111.0,"Crime, Drama, Mystery & thriller",2.0
idaho,,,70.0,Western,
idam_jagath,,,,,
ideal_home_2018,66.0,68.0,91.0,"Comedy, Lgbtq+",0.0
ideal_husband,56.0,,96.0,"Comedy, Drama",
identicals_2016,12.0,,100.0,"Sci-fi, Mystery & thriller, Romance",
identification_marks_none,,,76.0,Drama,
identification_of_a_woman,56.0,60.0,129.0,Drama,1.0
identifying_features,85.0,99.0,95.0,Drama,0.0
identity,75.0,63.0,90.0,"Mystery & thriller, Horror",0.0
identity-kills,,,,,
identity_thief,53.0,19.0,111.0,Comedy,2.0
idiocracy,60.0,71.0,84.0,"Comedy, Sci-fi",0.0
idiot_box,72.0,,83.0,Comedy,
idiots_and_angels,76.0,93.0,78.0,"Comedy, Drama, Animation",0.0
idiots_delight,46.0,40.0,105.0,Comedy,2.0
idle_hands,58.0,15.0,90.0,Horror,2.0
idlewild,66.0,47.0,121.0,"Drama, Musical",1.0
idol-of-the-crowds,,,62.0,Drama,
idol_2007,,,85.0,Comedy,
idol_2019,,56.0,144.0,"Crime, Drama, Mystery & thriller",
idol_of_paris,,,,,
idolmaker,85.0,89.0,119.0,Musical,1.0
ied_improve_every_day,,,58.0,"Documentary, War",
if-i-knew-what-you-said-2009,,,,,
if-i-never-see-you-again,,,97.0,Comedy,
if-the-shoe-fits,47.0,,92.0,Romance,
if1968,87.0,90.0,111.0,Drama,0.0
if_a_tree_falls_2010,47.0,,84.0,"Horror, Mystery & thriller",
if_a_tree_falls_a_story_of_the_earth_liberation_front,75.0,88.0,85.0,"Documentary, Biography, Crime, Drama",0.0
if_anything_happens_i_love_you,92.0,100.0,12.0,"Drama, Animation",0.0
if_beale_street_could_talk,71.0,95.0,119.0,"Crime, Drama, Romance",1.0
if_cats_disappeared_from_the_world,79.0,,103.0,Fantasy,
if_dog_rabbit,20.0,,104.0,Drama,
if_god_is_willing_and_da_creek_dont_rise_2010,91.0,,,,
if_he_hollers_let_him_go_1968,,,106.0,Drama,
if_i_cant_have_love_i_want_power,,,53.0,Musical,
if_i_cant_have_you_the_jodi_arias_story,,,85.0,"Crime, Documentary",
if_i_die_before_i_wake,60.0,50.0,77.0,Mystery & thriller,2.0
if_i_had_a_million-1932,77.0,,88.0,"Comedy, Drama",
if_i_had_known_i_was_a_genius,10.0,,102.0,Comedy,
if_i_leave_here_tomorrow_a_film_about_lynyrd_skynyrd,97.0,100.0,94.0,"Documentary, Biography, Music",0.0
if_i_stay,61.0,35.0,106.0,"Romance, Drama",2.0
if_i_want_to_whistle_i_whistle,56.0,68.0,94.0,Drama,0.0
if_i_were_dictator,,,102.0,"Comedy, Drama",
if_i_were_king,75.0,,100.0,Adventure,
if_i_were_you_2012,54.0,13.0,115.0,"Comedy, Drama",2.0
if_it_were_love,,100.0,82.0,Documentary,
if_its_tuesday_this_must_be_belgium,59.0,60.0,99.0,Comedy,0.0
if_life_gives_you_lemons,,,,,
if_looks_could_kill,,,89.0,Mystery & thriller,
if_lucy_fell,52.0,18.0,94.0,"Romance, Comedy",2.0
if_not_now_when_2021,27.0,53.0,111.0,Drama,2.0
if_not_us_who,73.0,78.0,126.0,Drama,1.0
if_one_thing_matters,,17.0,72.0,Documentary,
if_only_2019,,100.0,,Drama,
if_stones_weekly,,,,,
if_the_dancer_dances,93.0,93.0,83.0,Documentary,0.0
if_the_seed_doesnt_die,,,113.0,Drama,
if_there_be_thorns_2015,32.0,,90.0,"Mystery & thriller, Drama",
if_theres_a_hell_below,11.0,,94.0,"Drama, Mystery & thriller",
if_these_walls_could_sing,94.0,95.0,86.0,"Documentary, Music",0.0
if_these_walls_could_talk,74.0,88.0,97.0,Drama,0.0
if_these_walls_could_talk_2,83.0,,98.0,Drama,
if_things_were_different,,,100.0,Drama,
if_winter_comes,53.0,,97.0,Romance,
if_you_build_it,88.0,78.0,82.0,Documentary,0.0
if_you_could_only_cook,55.0,,70.0,"Romance, Comedy",
if_you_could_see_what_i_hear,78.0,,103.0,Drama,
if_you_dont_i_will,36.0,74.0,102.0,Comedy,2.0
if_you_knew_susie,,,90.0,"Musical, Comedy",
if_you_only_knew,39.0,,110.0,"Romance, Comedy",
if_you_saw_his_heart,43.0,20.0,86.0,"Mystery & thriller, Drama",2.0
igirl,,,,,
ignace_2013,,,,,
ignacio_de_loyola,85.0,,118.0,"Drama, Biography, Action",
ignasi_m,,,86.0,Documentary,
igor_and_the_cranes_journey,,,90.0,Adventure,
igor_and_the_lunatics,17.0,,84.0,Horror,
iguana,41.0,,97.0,Adventure,
ihuman,,,99.0,Documentary,
iii,42.0,,80.0,"Horror, Mystery & thriller",
iii_2019,,,44.0,Music,
ik_ben_alice,,,,,
ik_kudi_punjab_di,,,,Romance,
ika_resuraa,71.0,,,,
ikarie_xb1,69.0,100.0,81.0,Sci-fi,0.0
ike_boys,99.0,100.0,88.0,"Fantasy, Adventure",0.0
ikigai_la_sonrisa_de_gardel,,,90.0,Drama,
ikiru,97.0,98.0,143.0,"Drama, Lgbtq+",1.0
ikland,,80.0,96.0,Documentary,
iku,35.0,,,,
il-camorrista,66.0,,140.0,Drama,
il-etait-une-fois-le-havre-son-port-ses-navires,,91.0,,,
il-pianeta-degli-uomini-spenti-battle-of-the-worlds-planet-of-the-lifeless-men,0.0,,,,
il-portaborse,64.0,,90.0,"Comedy, Drama",
il-raggio-infernale-nest-of-spies-danger-death-ray,11.0,,93.0,Adventure,
il-trono-di-fuoco-the-bloody-judge,21.0,,84.0,Horror,
il_bidone,79.0,100.0,100.0,Drama,0.0
il_boemo,,,137.0,"Biography, Drama, History",
il_bosco,24.0,,88.0,"Horror, Mystery & thriller",
il_buco,,87.0,93.0,"Adventure, Drama",
il_caimano,61.0,39.0,112.0,"Comedy, Drama",2.0
il_cappotto_2011,88.0,,99.0,"Comedy, Drama, Fantasy",
il_castello_2011,,,,Drama,
il_colore_nascosto_delle_cose,,,,,
il_cristo_proibito,,,96.0,Drama,
il_dae_il,45.0,,122.0,"Crime, Drama, Mystery & thriller",
il_delitto_matteotti_1973,80.0,,117.0,Drama,
il_divo,80.0,92.0,110.0,"Biography, History, Drama",0.0
il_etait_une_foret,60.0,,,,
il_futuro_2013,51.0,80.0,94.0,Drama,0.0
il_grande_sogno,35.0,,,,
il_maestro_2014,,,90.0,Drama,
il_messia_1978,,,140.0,"History, Drama",
il_mio_corpo,,100.0,81.0,Documentary,
il_nome_del_figlio,65.0,100.0,96.0,Comedy,0.0
il_poliziotto_e_marcio_1976,60.0,,,,
il_postino_the_postman,94.0,94.0,116.0,"Romance, Biography, Comedy, Drama",1.0
il_posto_1963,93.0,100.0,98.0,Drama,0.0
il_posto_a_steady_job,,,75.0,Documentary,
il_quartetto_basileus,,,118.0,Drama,
il_rosso_e_il_blu_2012,29.0,,98.0,Drama,
il_sud_e_niente,,,90.0,Drama,
il_varco_once_more_unto_the_breach,,,70.0,"History, Drama, War",
ilana_glazer_the_planet_is_burning,9.0,71.0,59.0,"Comedy, Stand-up",2.0
ilegales_2013,,,108.0,Drama,
ilha_dos_paqueras,,,,,
iliza_shlesinger_confirmed_kills,56.0,,,,
iliza_shlesinger_elder_millennial,62.0,60.0,,,
iliza_shlesinger_freezing_hot,88.0,,,,
iliza_unveiled,,,,"Comedy, Stand-up",
ill-love-you-forever-tonight,,,77.0,Drama,
ill-never-forget-you-1951,14.0,,97.0,Drama,
ill-show-you-the-town-1925,,,100.0,Comedy,
ill_always_know_what_you_did_last_summer,20.0,0.0,92.0,"Horror, Mystery & thriller",2.0
ill_be_around_2020,,,123.0,"Music, Comedy, Drama",
ill_be_seeing_you,72.0,,85.0,"Holiday, Romance",
ill_be_seeing_you_2004,52.0,,96.0,Mystery & thriller,
ill_be_there,57.0,50.0,104.0,Comedy,2.0
ill_be_yours,57.0,,93.0,"Musical, Comedy",
ill_cry_tomorrow,75.0,86.0,117.0,Biography,1.0
ill_fated,,,96.0,"Comedy, Drama",
ill_find_you,85.0,85.0,116.0,"Romance, History, Drama",1.0
ill_follow_you_down,37.0,33.0,92.0,"Sci-fi, Mystery & thriller",2.0
ill_go_where_you_go,,,,"Comedy, Drama",
ill_manors,71.0,77.0,121.0,"Crime, Drama",1.0
ill_meet_you_there,97.0,86.0,90.0,"Drama, Mystery & thriller",0.0
ill_met_by_moonlight,46.0,,93.0,War,
ill_name_the_murderer,,,72.0,Mystery & thriller,
ill_never_forget_whatsisname,52.0,,99.0,"Comedy, Drama",
ill_push_you,100.0,,100.0,"Documentary, Adventure, Drama",
ill_remember_april,59.0,,90.0,Drama,
ill_see_you_in_my_dreams,68.0,94.0,85.0,"Romance, Comedy, Drama",0.0
ill_see_you_in_my_dreams_1951,64.0,67.0,110.0,Biography,0.0
ill_show_you_mine,,,,,
ill_sing_for_you,75.0,59.0,120.0,Documentary,1.0
ill_sleep_when_im_dead,35.0,44.0,102.0,"Crime, Drama, Mystery & thriller",2.0
ill_sleep_when_im_dead_2016,58.0,,82.0,Documentary,
ill_take_romance,,,85.0,"Musical, Comedy",
ill_take_sweden,32.0,,96.0,"Musical, Comedy",
ill_take_you_there,36.0,43.0,93.0,"Romance, Comedy",2.0
ill_take_your_dead,56.0,67.0,83.0,Horror,0.0
illang_the_wolf_brigade,43.0,20.0,139.0,"Action, Sci-fi",2.0
illegal_1955,60.0,,88.0,"Crime, Drama",
illegal_2011,60.0,70.0,90.0,Drama,0.0
illegal_in_blue,53.0,,91.0,"Mystery & thriller, Lgbtq+",
illegal_tender,67.0,15.0,107.0,"Crime, Drama, Action",2.0
illegally_yours,26.0,0.0,101.0,Comedy,2.0
illegals,,,,,
illegitimate_2016,50.0,,89.0,Drama,
illicit_2017,12.0,,120.0,Mystery & thriller,
illtown,54.0,50.0,103.0,Drama,2.0
illuminata,67.0,44.0,120.0,"Comedy, Drama",1.0
illumination_2012,,,135.0,Drama,
illusion_2006,87.0,36.0,106.0,Drama,0.0
illusion_2022,,,89.0,Drama,
illusion_travels_by_streetcar,74.0,,84.0,Drama,
illusionist,83.0,73.0,110.0,"Mystery & thriller, Drama",0.0
illusions_1983,,,100.0,Mystery & thriller,
illustrated_man,38.0,40.0,103.0,Sci-fi,2.0
ilo_ilo,78.0,100.0,99.0,Drama,0.0
ils_se_marierent_et_eurent_beaucoup_denfants_2005,71.0,57.0,105.0,"Comedy, Drama",0.0
ilsa_harem_keeper_of_the_oil_sheiks,34.0,,85.0,"Adventure, Horror",
ilsa_she_wolf_of_the_ss,42.0,36.0,96.0,Horror,2.0
ilsa_the_wicked_warden,32.0,,,,
ilusion,,,65.0,Comedy,
ilusiones_opticas_2009,83.0,,105.0,"Comedy, Drama",
ilya_and_emilia_kabakov_enter_here,,78.0,103.0,"Documentary, Biography",
ilya_muromets,36.0,,,,
im-dangerous-with-love,71.0,50.0,85.0,Documentary,0.0
im-not-dead-yet,,,,"Comedy, Drama",
im_a_cyborg_but_thats_ok,78.0,92.0,105.0,"Comedy, Drama, Romance",0.0
im_all_good,,,,,
im_all_right_jack,76.0,88.0,104.0,Comedy,0.0
im_an_electric_lampshade,,71.0,,"Documentary, Music",
im_brent_morin,,,,,
im_charlie_walker,68.0,43.0,90.0,Drama,2.0
im_crazy_about_iris_blond_1999,56.0,,110.0,"Romance, Comedy",
im_dancing_as_fast_as_i_can,53.0,33.0,105.0,Drama,2.0
im_dangerous_tonight,19.0,,97.0,Horror,
im_fine,88.0,90.0,90.0,"Comedy, Drama",0.0
im_glad_my_mother_is_alive,54.0,92.0,90.0,Drama,0.0
im_going_home,68.0,96.0,90.0,"Comedy, Drama",0.0
im_going_to_break_your_heart,,,90.0,Documentary,
im_gonna_git_you_sucka,70.0,62.0,87.0,Comedy,0.0
im_gonna_make_you_love_me,,,83.0,Documentary,
im_here,90.0,,29.0,Drama,
im_in_love_with_a_church_girl,64.0,10.0,118.0,"Drama, Romance",2.0
im_keith_hernandez,,,,,
im_leaving_now,71.0,71.0,75.0,Documentary,0.0
im_livin_it,,,,Drama,
im_losing_you,27.0,40.0,105.0,Drama,2.0
im_moshanty_do_you_love_me,,,,"Documentary, Music",
im_no_angel,72.0,93.0,87.0,Comedy,0.0
im_no_longer_here,89.0,98.0,112.0,Drama,0.0
im_not_ashamed,82.0,20.0,112.0,"Drama, Biography",2.0
im_not_fascinating_the_movie,,,49.0,Comedy,
im_not_here,71.0,35.0,81.0,Drama,2.0
im_not_in_love,,67.0,84.0,"Comedy, Romance",
im_not_jesus_mommy,32.0,,89.0,"Drama, Sci-fi, Mystery & thriller",
im_not_lorena,,,82.0,"Drama, Mystery & thriller",
im_not_rappaport,60.0,38.0,135.0,Drama,1.0
im_not_scared,87.0,90.0,110.0,Drama,0.0
im_not_there_suppositions_on_a_film_concerning_dylan,69.0,77.0,135.0,"Biography, Drama",1.0
im_so_excited,37.0,49.0,89.0,"Comedy, Lgbtq+",2.0
im_still_here_2010,38.0,53.0,108.0,"Documentary, Music",2.0
im_the_father,,,102.0,Drama,
im_the_one_that_i_want,71.0,59.0,94.0,Documentary,0.0
im_the_same_im_an_other_2013,,,112.0,Drama,
im_thinking_of_ending_things,50.0,82.0,134.0,"Mystery & thriller, Horror",1.0
im_through_with_white_girls,63.0,60.0,93.0,"Romance, Comedy",0.0
im_wanita,,100.0,88.0,"Documentary, Music",
im_with_lucy,44.0,,90.0,"Romance, Comedy",
im_your_man_2021,81.0,96.0,105.0,"Romance, Comedy, Sci-fi",0.0
im_your_woman,50.0,81.0,120.0,"Drama, Mystery & thriller",1.0
im_yours_2011,10.0,,79.0,"Romance, Comedy",
image_before_my_eyes,,,90.0,Documentary,
image_makers_the_adventures_of_americas_pioneer_cinematographers,,,105.0,Documentary,
image_of_bruce_lee,31.0,,88.0,Adventure,
image_of_victory,,100.0,128.0,"History, Drama, War",
images,70.0,73.0,100.0,"Drama, Horror, Mystery & thriller",0.0
images_of_a_nordic_drama,,,71.0,Documentary,
imaginary_crimes,62.0,60.0,104.0,Drama,0.0
imaginary_heroes,81.0,35.0,112.0,Drama,1.0
imaginary_witness,83.0,88.0,,,
imagination,41.0,,70.0,Fantasy,
imagination_land,,,70.0,"Kids & family, Adventure, Animation",
imagine,91.0,92.0,106.0,Documentary,0.0
imagine_2012,79.0,,105.0,Drama,
imagine_2022,,,78.0,Drama,
imagine_me_and_you,74.0,35.0,93.0,"Romance, Comedy, Lgbtq+",2.0
imagining_argentina,71.0,31.0,107.0,Drama,2.0
imaikkaa_nodigal,69.0,,170.0,Mystery & thriller,
imax_adventures_in_wild_california,54.0,86.0,41.0,Documentary,0.0
imax_africa_the_serengeti,70.0,100.0,39.0,Documentary,0.0
imax_alaska_spirit_of_the_world,53.0,,40.0,Documentary,
imax_antarctica_an_adventure_of_a_different_nature,46.0,,40.0,Documentary,
imax_chronos,84.0,,,,
imax_cirque_du_soleil_journey_of_man,70.0,45.0,39.0,Fantasy,0.0
imax_encounter_in_the_third_dimension,58.0,73.0,40.0,Documentary,0.0
imax_galapagos,81.0,100.0,40.0,Documentary,0.0
imax_grand_canyon_the_hidden_secrets,60.0,,35.0,Documentary,
imax_hidden_hawaii,,,34.0,Documentary,
imax_lost_worlds_life_in_the_balance,44.0,,40.0,Documentary,
imax_mission_to_mir,,,40.0,Documentary,
imax_ski_to_the_max,,,40.0,Documentary,
imax_sos_planet,,,40.0,"Documentary, Animation",
imax_the_living_sea,71.0,,,,
imax_thrill_ride_the_science_of_fun,55.0,,39.0,Documentary,
imba_means_sing,100.0,,75.0,"Documentary, Music",
imbued-2010,,,83.0,Drama,
imelda,64.0,94.0,103.0,Documentary,0.0
imitation,,,87.0,Drama,
imitation_general,,,88.0,Comedy,
imitation_girl,44.0,88.0,84.0,"Drama, Sci-fi",0.0
imitation_of_christ_1969,,,94.0,Drama,
imitations_of_life,,,73.0,Documentary,
immaculate_conception_of_little_dizzle,71.0,89.0,100.0,Comedy,0.0
immanuel_2013,,,140.0,Drama,
immediate_family,55.0,54.0,100.0,"Comedy, Drama",2.0
immersion_2021,,100.0,82.0,Mystery & thriller,
immigrant_2013,,,88.0,Drama,
immigration_game,,,96.0,"Action, Drama",
immigration_tango,18.0,7.0,90.0,"Romance, Comedy",2.0
imminent_threat,67.0,80.0,73.0,"Documentary, War",0.0
immoral_mr_teas,20.0,80.0,63.0,Comedy,2.0
immoral_tales,40.0,60.0,105.0,Drama,2.0
immoral_women,44.0,,109.0,Drama,
immortal_2004,53.0,43.0,102.0,Sci-fi,2.0
immortal_2020,97.0,88.0,,"Drama, Mystery & thriller",
immortal_bachelor,17.0,,100.0,"Comedy, Drama",
immortal_beloved,86.0,57.0,121.0,"Biography, History, Drama",1.0
immortal_city_records,,,,Mystery & thriller,
immortal_combat,39.0,,109.0,Adventure,
immortal_hero,78.0,,118.0,Drama,
immortal_kiss_queen_of_the_night_2012,,,75.0,Mystery & thriller,
immortality,53.0,44.0,98.0,Horror,2.0
immortality_or_bust,,,77.0,Documentary,
immortals_2011,49.0,49.0,110.0,"Adventure, Fantasy, Action",2.0
imordecai,83.0,50.0,102.0,"Comedy, Drama",0.0
imortais,70.0,,,,
impact-point,15.0,,90.0,Mystery & thriller,
impact_event,,,103.0,Sci-fi,
imperfect_2022,,,77.0,Documentary,
imperfections_2017,79.0,,106.0,"Comedy, Crime, Drama",
imperial_blue,,75.0,90.0,"Drama, Fantasy, Mystery & thriller, Action",
imperial_dreams,82.0,92.0,87.0,Drama,0.0
imperium,64.0,84.0,108.0,"Mystery & thriller, Crime, Drama",0.0
impetigore,80.0,92.0,106.0,"Drama, Horror, Mystery & thriller",0.0
impetus,,,94.0,Drama,
implanted,36.0,,88.0,"Drama, Mystery & thriller, Sci-fi",
implanted_2021,96.0,70.0,93.0,"Mystery & thriller, Sci-fi",0.0
implicacion_judicial,67.0,,100.0,Mystery & thriller,
implicated,,0.0,95.0,Mystery & thriller,
impolex,17.0,,73.0,"Adventure, Comedy, History, Drama, Sci-fi, War",
impolite,,,93.0,Mystery & thriller,
importance_of_being_earnest,72.0,57.0,97.0,"Comedy, Drama",0.0
importexport,76.0,84.0,135.0,Drama,1.0
impossible_crimes,,,91.0,Mystery & thriller,
impossible_horror,,,,,
impossible_light,,,71.0,"Documentary, Biography, Drama",
impossible_mission,,,89.0,"Action, Mystery & thriller",
impossible_monsters,90.0,50.0,84.0,Mystery & thriller,0.0
impossible_years,33.0,,92.0,"Comedy, Drama",
impostor,41.0,24.0,95.0,"Sci-fi, Mystery & thriller, Action",2.0
impostors,,,100.0,Comedy,
impractical_jokers_the_movie,76.0,35.0,93.0,Comedy,2.0
imprisoned_2019,,0.0,104.0,Mystery & thriller,
imprisoned_survival_guide_for_rich_and_prodigal,0.0,,108.0,Comedy,
impromptu,71.0,76.0,109.0,"Comedy, Drama",0.0
improper_conduct,0.0,,93.0,Mystery & thriller,
improvement_club_2013,,,,,
impulse,22.0,,101.0,Mystery & thriller,
impulse-2005,,,,,
impulse_1974,62.0,,91.0,Horror,
impulso_2018,,60.0,87.0,Documentary,
impunity,,,85.0,Mystery & thriller,
impure_glance,,,,,
impys_island-2006,29.0,,87.0,"Kids & family, Comedy, Animation",
imurders_2009,14.0,,98.0,"Drama, Horror, Mystery & thriller",
in-a-dream,71.0,,80.0,Documentary,
in-a-glass-cage,74.0,67.0,112.0,Mystery & thriller,1.0
in-heaven-there-is-no-beer,,,51.0,"Documentary, Music",
in-love-and-war2001,50.0,,90.0,"Romance, War",
in-my-skin,65.0,66.0,93.0,Drama,0.0
in-person1935,50.0,,90.0,"Musical, Comedy",
in-praise-of-shadows,,,,,
in-remembrance-of-martin1998,,,,,
in-the-city-of-sylvia-en-la-ciudad-de-sylvia,71.0,78.0,84.0,Drama,0.0
in-the-dust-of-the-stars,43.0,,95.0,Sci-fi,
in-the-name-of-the-king-a-dungeon-siege-tale,22.0,4.0,124.0,"Adventure, Action, Fantasy",2.0
in-the-shadow-of-the-palms-iraq,,,,,
in-the-winter-dark,57.0,83.0,92.0,Mystery & thriller,0.0
in-the-year-of-the-pig,83.0,,101.0,"Documentary, War",
in_a_better_world,86.0,78.0,113.0,Drama,1.0
in_a_dark_place,10.0,,95.0,"Mystery & thriller, Horror",
in_a_day,65.0,,81.0,"Comedy, Drama, Romance",
in_a_different_key,,,102.0,Documentary,
in_a_house_that_ceased_to_be,,,92.0,Documentary,
in_a_lonely_place,89.0,96.0,91.0,Drama,0.0
in_a_new_light_92,,,,,
in_a_new_york_minute,,63.0,102.0,Drama,
in_a_private_garden,83.0,40.0,112.0,Drama,1.0
in_a_relationship,39.0,60.0,92.0,"Romance, Comedy",2.0
in_a_valley_of_violence,51.0,77.0,104.0,Western,0.0
in_a_whisper,,100.0,80.0,Documentary,
in_a_world_2013,71.0,92.0,93.0,Comedy,0.0
in_a_year_with_13_moons,89.0,73.0,124.0,Drama,1.0
in_action,,83.0,79.0,Comedy,
in_all_innocence,40.0,,108.0,"Crime, Drama",
in_america,91.0,89.0,103.0,Drama,0.0
in_and_out,52.0,73.0,90.0,"Comedy, Lgbtq+",0.0
in_and_out_2017,0.0,,85.0,Comedy,
in_another_country,48.0,83.0,89.0,Drama,0.0
in_another_life,,,84.0,Drama,
in_balanchines_classroom,,89.0,89.0,"Documentary, Biography",
in_bed,62.0,40.0,85.0,"Comedy, Drama",2.0
in_bed_with_ulysses,,86.0,,,
in_between_2018,77.0,98.0,96.0,Drama,0.0
in_between_days,55.0,86.0,82.0,"Drama, Romance",0.0
in_between_dying,,73.0,88.0,Drama,
in_between_ii_2018,,,,,
in_bob_we_trust,,,92.0,Documentary,
in_bright_axiom,80.0,76.0,90.0,Documentary,0.0
